78.3,22435,4880,117540,1409412,2.091894388,1,240.8009806,31.83866876,111.974415,23.81855548,125.4769334,25.6708571,121.559795,31.29918046,194.5006463,57.34456754,194.5006463,57.34456754,11.39540896,12.47155152,29.04270114,15.00382272,120.2199242,24.24135066,115.0926677,26.90216703,117.1352351,25.80461773,4,22431,0,0,14,117526,0,4880,6756,15679,6,62,555,3599,17334,32254,32579,18169,12982,430,4450,2264,20171,1488,20085,42258,35735,15258,2303,406,7,0,992,3888,4,10359,12072,0,1,306,21997,38969,31909,20367,3825,166,0,6,481,1986,1888,476,43,782,3222,18431,28807,584,1410,2788,5932,11689,17022,49308,60,549,4271,745,1600,9658,10432,28610,336,555,1128,1842,3388,6042,9755,12989,52895,63,883,3934,22027,408,0,115434,2085,21,4811,69,0,15439,6996,76025,41515,4189,691,0,22435,129,117411,0,4795,85,5,22430,4390,113150,0,4524,356,0,22435,891,116649,0,4795,85,18.34052167,10.34435545,5.415211885,48.22345451,17.67645649,0,0,0,0,138
64.3,3503,1440358,0,0,255,0,173.1574508,14.55370061,83.0259294,9.003659809,131.4820369,19.20147469,100.4163511,27.43179895,244.4482974,31.71337303,120.3292721,63.87297684,38.23805061,15.71512613,74.53389566,7.640324198,72.5129647,9.072687584,72.40206186,8.212634063,0,3201,0,0,0,3503,0,0,0,3201,0,0,0,0,0,0,0,1,3502,0,0,2823,378,0,2922,581,0,0,0,0,0,0,0,0,0,727,2474,0,0,0,385,2624,491,3,0,0,0,0,0,0,0,0,0,118,2987,96,714,1768,870,150,1,0,0,0,0,0,0,11,60,165,2965,0,0,0,0,0,0,1,15,80,3407,0,0,0,422,1742,1037,2384,937,182,0,0,0,1512,1689,1748,1755,0,0,58,3143,305,3198,0,0,0,612,2589,1177,2326,0,0,0,472,2729,692,2811,0,0,0,0,14.03197158,85.43516874,0,0,0,0.53285968,0,0,0,0,379
76.7,5897,1310,10547,1326798,1,1.277524114,255,0,151.2519925,16.74833443,91.24690521,18.38677122,103.3255893,30.5181866,134.5589046,49.01889203,134.5589046,49.01889203,177.2112939,59.03526004,33.74987282,12.24003806,83.14719349,13.73699111,80.29845684,13.12894456,82.89994913,13.36326407,0,5897,0,0,0,10547,0,1310,9,5888,0,0,0,0,0,420,3006,3508,3613,0,1310,3479,2418,0,224,2521,3528,4182,92,0,0,0,59,1251,332,3917,1648,0,0,8,1289,2644,5196,1409,1,0,0,5,427,732,146,0,0,378,2942,2577,6224,3082,986,212,40,3,0,0,456,704,150,264,2079,3390,164,2569,5325,1641,725,209,65,13,0,0,0,518,724,68,82,1844,3971,9275,1259,13,580,662,68,3443,2454,8349,2198,1294,16,0,5897,0,10547,0,1156,154,433,5464,105,10442,0,902,408,90,5807,7,10540,0,1139,171,49.06303237,0,50.93696763,0,0,0,0,0,0,78
72.7,29871,14573,66831,1314947,1,1,243.3335677,27.63648623,91.56720565,13.0965062,146.0009374,27.67897657,93.71420441,25.39770383,98.12863235,56.89422892,209.032473,43.65009258,80.44414315,69.2297927,26.74594088,12.96749425,120.5134411,22.70619639,115.484182,24.16750099,117.6334237,23.43539938,4,29867,0,0,5,66826,0,14573,22643,7228,2,127,3900,14322,16976,15114,10329,4486,1575,3750,10823,1404,28467,8,1437,10600,13554,13259,14748,11859,1324,42,2943,11630,121,23383,6367,0,156,13983,20826,21662,10153,51,0,0,4,2203,9656,2597,112,1,0,7276,16588,6007,11418,32104,16901,5525,849,34,0,0,5259,5407,3907,107,1284,11920,16560,73,16,47,133,210,566,1540,6337,30365,27544,48,3398,11127,13414,10536,5921,51168,14267,1396,3215,7112,4246,23645,6226,49083,17748,13390,1183,2,29869,1,66830,0,14163,410,57,29814,1029,65802,9,13522,1042,6,29865,89,66742,6,14223,344,6.921452703,78.62753378,2.128378378,3.733108108,8.568412162,0,0,0,0.021114865,248
69.4,6120,1548,57121,1286198,1,1,254.9936275,0.320552583,117.3166667,21.0373651,90.62941176,21.73659148,100.770915,20.11345018,120.1209872,39.8026762,117.6885074,31.77911717,166.152451,62.87645867,38.20424837,14.55400417,87.27385621,19.50745441,82.04918301,19.59249082,83.90702614,19.39443624,0,6120,0,0,0,57121,0,1548,1228,4892,8,177,3849,21757,22493,7722,1101,14,0,1165,383,4137,1983,2,2309,15639,23107,14306,1646,111,1,0,181,1367,26,4775,1319,0,0,52,4911,15844,19649,15209,1428,28,0,28,1154,330,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3459,2585,3,4975,36986,10782,3417,765,184,12,0,0,0,945,594,9,217,2119,3784,50546,6307,268,835,483,230,2702,3418,36831,20290,1505,43,184,5936,17,57104,137,358,1053,507,5613,1377,55744,64,306,1178,296,5824,149,56972,131,373,1044,24.92651382,2.214383696,4.232804233,42.97472075,25.6515775,0,0,0,0,424
49.4,20144,32832,64538,1305818,1,1,253.8519658,9.3002095,120.0319202,23.00958756,134.8227264,32.79456496,111.7819698,21.07420573,161.8132446,43.40512798,161.8132446,43.40512798,48.21242057,32.59920763,32.78609015,12.14669651,126.3987292,20.87270303,121.6096604,22.85043044,123.8864674,21.95499966,0,20144,0,0,0,64538,0,32832,4316,15828,0,0,3,138,1494,7313,15486,17300,22804,18430,14402,2335,17809,33,6006,24764,23707,7968,1845,212,3,0,0,32832,7,12710,7427,0,10,3528,18563,19300,16422,5841,873,1,0,2,351,22964,9507,8,0,135,7256,12753,7854,280,314,618,1965,14353,33533,5621,38,2514,30280,64,4063,13880,2137,7748,194,222,251,389,871,2520,14367,29391,8585,66,3864,28902,12683,7050,411,54326,9862,350,32630,202,0,12553,7591,36134,28404,32789,43,2,20142,20,64518,0,1888,30944,71,20073,2540,61998,0,503,32329,19,20125,680,63858,0,1558,31274,54.04971192,1.881740287,0.476436697,31.8603191,7.303516029,3.061752105,0,0,1.366523859,458
83.6,78938,14458,131717,1776240,1,1,228.6615739,33.9401446,64.56285363,16.98051532,153.5187656,28.39035102,100.4297034,33.53672007,196.0950747,58.27951818,196.0950747,58.27951818,38.35322338,51.94570757,31.41034924,19.15846288,148.2517183,33.79844733,145.0901001,37.40374256,151.0148859,36.44857075,1,79000,0,0,3,131714,0,14458,77310,1691,1649,22302,45018,37913,19402,5145,286,2,0,10209,4249,2644,76357,23,4920,36624,51865,33779,4428,78,0,0,2470,11988,154,55786,23061,0,14,399,28544,46003,47065,9311,371,10,0,277,4526,6336,2828,472,19,2372,12321,64308,25540,829,1778,4228,10497,24348,33155,31342,235,5425,8798,2188,7148,30526,39139,25245,525,740,1407,2734,5392,11283,20871,26252,37268,350,6627,7481,57070,17327,4604,110321,19485,1911,4677,6200,3581,52150,26851,70188,61529,11368,3090,36,78965,143,131574,214,13683,561,99,78902,4278,127439,0,12525,1933,27,78974,373,131344,34,13832,592,18.21690141,18.30422535,12.07605634,41.0028169,7.287323944,0.58028169,0,0,2.532394366,480
56.3,36666,4356,16326,1607183,1,1,253.7284132,6.960807739,115.7917144,16.42902269,118.4786178,22.64018513,114.0359188,18.71514612,66.13112251,48.24986575,66.13112251,48.24986575,48.74545901,47.8032998,37.06619211,25.7079085,84.65668467,21.56583124,77.82457863,17.38491934,82.35736104,18.32873035,0,36666,0,0,0,16326,0,4356,6306,30360,0,0,0,0,6,855,6434,6126,2905,33,4323,5082,31584,0,1844,5810,8209,462,1,0,0,0,3200,1156,274,17567,18825,0,0,0,713,4258,8195,3160,0,0,1,47,1033,3110,165,0,0,16378,18259,2029,5923,9293,1013,94,3,0,0,0,1004,2995,357,14644,17474,4429,119,628,10818,4096,667,108,9,0,0,0,0,1152,3053,151,22306,12605,1755,16021,305,0,1013,2974,369,22021,14645,4755,11571,2382,1974,2802,33864,0,16326,547,3774,35,6111,30555,2208,14118,355,3873,128,2637,34029,111,16215,496,3809,51,0,50.05621997,12.55238679,6.746396811,0,30.59388736,0.051109067,0,0,1008
53.5,30429,2840,68295,1412728,1,1,253.9359821,6.493880013,135.5144763,24.38565448,132.6605212,35.11319242,115.1784153,23.69380005,216.6852345,30.72773571,216.6852345,30.72773571,60.53823655,47.42973769,28.95550297,24.19259474,95.64333366,23.82764104,92.23060239,25.56644777,94.90002958,24.81063678,0,30429,0,0,0,68295,0,2840,1953,28476,0,0,1,38,369,2509,8448,16992,39938,1,2839,5207,25222,0,1109,18197,35408,11053,2324,199,5,0,1502,1338,174,14979,15276,0,0,15,4086,29366,27609,6410,754,55,1,62,1076,1598,99,4,0,52,1096,29281,4120,199,181,227,599,2651,37079,23239,7,98,2735,37,457,9366,20569,4053,143,144,138,174,268,730,2552,24464,35629,9,202,2629,13991,14533,1905,62453,5568,274,957,1802,81,22028,8401,25514,42781,2180,660,586,29843,2160,66135,345,2494,1,2511,27918,7642,60653,140,2674,26,739,29690,2292,66003,196,2642,2,0.036261445,18.51146768,49.81416009,5.520805004,0,26.11730577,0,0,0,167
47.2,41077,4335,5521,1667780,1,1,250.2436156,15.119298,105.7113226,18.4118157,91.77133189,19.16950031,95.36334202,15.53006072,39.12134244,44.98008114,39.12134244,44.98008114,57.84989167,68.08530663,58.55865813,28.21953048,72.93792146,13.3267473,63.75628697,13.87464502,68.42812279,13.41851173,0,41077,0,0,0,5521,0,4335,16319,24758,0,0,0,104,1782,2610,1012,13,0,176,4159,24302,16775,0,19,2795,2438,269,0,0,0,0,4335,0,21,37315,3741,0,0,0,199,2275,2274,766,7,0,0,59,4028,247,1,0,0,25979,14780,318,1194,1302,2004,638,362,21,0,0,3153,1128,54,24720,14620,1737,0,1144,197,1494,1576,619,323,166,2,0,0,3202,1127,6,22733,12828,5516,2212,3244,65,2826,637,872,10330,30747,2082,3439,1659,2676,5442,35635,97,5424,2489,1846,0,24559,16518,2453,3068,2434,1899,2,16177,24900,1154,4367,2923,1412,0,91.23676504,8.567995795,0,0.195239168,0,0,0,0,0,388
72.3,4858,5228,26670,1289936,1,1,255,0,127.8792661,22.35832645,93.19027523,24.4654493,69.57761468,22.08236168,89.33861551,51.96291203,185.906055,62.99644442,110.9394495,56.83741582,50.67284404,21.07081838,78.84825688,16.91249764,70.28183486,16.31321422,74.17651376,16.41979005,0,5450,18,0,8,26644,0,5519,371,5079,115,149,340,919,2452,4240,4224,5223,9008,361,5158,2830,2620,453,1175,7685,11804,4162,1001,348,42,0,264,5255,803,4635,12,294,888,2937,16053,6081,417,0,0,0,155,1019,4340,5,0,0,0,1239,3738,473,2135,4569,6947,7035,4123,1552,237,72,683,3534,1302,495,52,2721,2182,1054,24,29,56,106,268,748,3539,16451,4395,238,107,5174,755,3277,1418,4942,19376,2352,345,4199,975,1254,4196,8505,18165,4283,1236,215,5235,276,26394,20,5442,57,1644,3806,6722,19948,13,5317,189,588,4862,748,25922,22,5438,59,6.235606732,13.85296723,79.62798937,0,0.053144376,0.230292294,0,0,0,438
